Country,Status,Verified,Date,Center ID,Center,Type,Activity,Org,Capacity (N),Equipment (R.A.G),Staff (N),Doctors,Nurses,Isolation Facility,PPE,Burial Site,Water,Power,Comm.,Date open,Date closed,Region,Adm1 ID,Prefecture,Adm2 ID,Sous Prefecture,Place,Lat,Long,Address,Clinic Website,Location in OSM,Notes,Source of info
Guinea,,,01/01/2002,HM0353,Madina Légué,4,,,,,,,,,,,,,,,,Mamou,,Pita,,Gongore,Debin,10.7540998,-12.4638004,,,,,
Guinea,,,01/01/2002,HM0346,N'Diré,4,,,,,,,,,,,,,,,,Mamou,,Pita,,Kambako,N'Diré,10.8788996,-12.5074997,,,,,
Guinea,,,01/01/2002,HM0347,Ley-Diohè,4,,,,,,,,,,,,,,,,Mamou,,Pita,,Ley Miro,Ley Diohe,10.8799,-12.8548002,,,,,
Guinea,,,01/01/2002,HM0348,Centre de Santé Ley-Miro,Health Center,,GOV,,,,,,,,,,,,,,Mamou,,Pita,,Ley Miro,Ley Miro Centre,10.9528999,-12.8924999,,,,,
Guinea,,,01/01/2002,HM0344,Kambaco,4,,,,,,,,,,,,,,,,Mamou,,Pita,,Maci,Kambako,10.8872995,-12.4863997,,,,,
Guinea,,,01/01/2002,HM0342,Centre de Santé Maci,Health Center,,GOV,,,,,,,,,,,,,,Mamou,,Pita,,Maci,Massi,10.9036999,-12.4310999,,,,,
Guinea,,,01/01/2002,HM0345,Tangan,4,,,,,,,,,,,,,,,,Mamou,,Pita,,Maci,Tangan Maounde,10.8955002,-12.5927,,,,,
Guinea,,Y,01/01/2002,HM0357,Gadha Bhoundouwol,4,,,,,,,,,,,,,,,,Mamou,,Pita,,Pita,Gadha Bhoundouwol,10.9747,-12.3488998,,,,,
Guinea,,,01/01/2002,HM0343,Ndantari,4,,,,,,,,,,,,,,,,Mamou,,Pita,,Pita,Gueme,10.9347,-12.4791002,,,,,
Guinea,,,01/01/2002,HM0356,Tyaghé,4,,,,,,,,,,,,,,,,Mamou,,Pita,,Pita,Tyaghé,10.9811001,-12.4509001,,,,,
Guinea,,,01/01/2002,HM0942,N'Douyèbhè Salli,4,,,,,,,,,,,,,,,,Mamou,,Pita,,Pita Centre,N'Douhebhe Saly,11.0577002,-12.3479996,,,,,
Guinea,,,01/01/2002,HM0339,Centre de Santé Pita,Health Center,Couverture Sanitaire Universelle (CSU),GOV,,,,,,,,,,,,,,Mamou,,Pita,,Pita Centre,Pita,11.0619001,-12.3979998,,,,,
Guinea,,,01/01/2002,HM0338,Hopital préfectoral Pita,Hospital,,GOV,,,,,,,,,,,,,,Mamou,,Pita,,Pita Centre,Pita,11.0644999,-12.3957005,,,,,http://guinee-hopitaux.blogspot.it/p/annuaire-hospitalier-hp-et-cmc.html
Guinea,,,01/01/2002,HM0340,Trypano,1,,,,,,,,,,,,,,,,Mamou,,Pita,,Pita Centre,Pita,11.0571003,-12.3908005,,,,,
Guinea,,,01/01/2002,HM0336,Centre de Santé Sintaly,Health Center,,GOV,,,,,,,,,,,,,,Mamou,,Pita,,Pita Centre,Sintaly,11.0887003,-12.4245996,,,,,
Guinea,,,01/01/2002,HM0337,Centre Maternité Sintaly,Health Center,Mother & Child healthcare,GOV,,,Midwifes,,,,,,,,,,,Mamou,,Pita,,Pita Centre,Sintaly,11.0890999,-12.4244003,,,,,
Guinea,,,01/01/2002,HM0335,Bourkadié,4,,,,,,,,,,,,,,,,Mamou,,Pita,,Pita Centre,Touiti/Bourkadié,11.0675001,-12.4342003,,,,,
Guinea,,,18/10/2014,GN-STF107,Centre de Santé Sangaréyah,,,,,,,,,,,,,,,,,Mamou,,Pita,,Sangaréyah,N/A,10.5003,-13.6538,,,,Lat/long centroid sous-prefecture,
Guinea,,,01/01/2002,HM0352,Darou,4,,,,,,,,,,,,,,,,Mamou,,Pita,,Thiehel,Darou,10.8684998,-12.4357004,,,,,
Guinea,,,01/01/2002,HM0331,Centre de Santé Timbi - Madina,Health Center,,GOV,,,,,,,,,,,,,,Mamou,,Pita,,Timbi-Madina,Madina Centre,11.1975002,-12.5419998,,,,,
Guinea,,,01/01/2002,HM0341,Centre de Santé Ninguélandé,Health Center,,GOV,,,,,,,,,,,,,,Mamou,,Pita,,Timbi-Madina,Ninguélandé,11.1847,-12.6590004,,,,,
Guinea,,,01/01/2002,HM0327,Diaga,4,,,,,,,,,,,,,,,,Mamou,,Pita,,Timbi-Touni,Diaga,11.0121002,-12.5643997,,,,,
Guinea,,,01/01/2002,HM0328,Horè Oury,Health Center,,,,,,,,,,,,,,,,Mamou,,Pita,,Timbi-Touni,Hore Wouri,11.0551004,-12.5121002,,,,,
Guinea,,,01/01/2002,HM0330,Centre de Santé Timbi-Touny,Health Center,,GOV,,,,,,,,,,,,,,Mamou,,Pita,,Timbi-Touni,Timbi Touni Centre,11.1169004,-12.5026999,,,,,
Guinea,,,01/01/2002,HM0329,Wansan,4,,,,,,,,,,,,,,,,Mamou,,Pita,,Timbi-Touni,Wansan,11.0853004,-12.5323,,,,,
Guinea,,,,GN-STF051,Hopital Préfectoral Pita,Hospital,,,,,,,,,,,,,,,,Mamou,,Mamou,,Mamou Centre,Mamou,10.374028,-12.082111,,,,The Lat/Long -approx centre of the town,
Guinea,,,01/01/2002,HM0351,Yirgo Boussara,4,,,,,,,,,,,,,,,,Mamou ,,Dalaba,,Gongore,Kokolabe,10.7909002,-12.4097004,,,,,
Guinea,,,01/01/2002,HM0349,Hamdallaye Centre,4,,,,,,,,,,,,,,,,Mamou ,,Dalaba,,Koba,Lele,10.8472996,-12.3703003,,,,,
Guinea,,,01/01/2002,HM0350,Centre de Santé Gongorè,Health Center,,GOV,,,,,,,,,,,,,,Mamou ,,Pita,,Gongore,Gongorè,10.8259001,-12.4119997,,,,,
Guinea,,,,GN-STF053,Centre Medical Communal Sinko,,HIV Testing,,,,,,,,,,,,,,,N'zérékoré,,Beyla,,Bayla (Beyla),Sinko (Senko),8.876567,-8.271717,,,,Geolocated to town level,"http://www.cnlsguineeconakry.org/index.php?option=com_content&view=article&id=281&Itemid=316, http://guinee-hopitaux.blogspot.it/p/annuaire-hospitalier-hp-et-cmc.html, https://www.google.it/maps/place/Senko,+Guinea/@8.8749775,-8.2687572,3000m/data=!3m1!1e3!4m2!3m1!1s0xfae6faa65975547:0x65d07421859f06c3?hl=en"
Guinea,,,01/01/2002,HM0677,Cité Administrative - Beyla Centre de Santé,3 - Health Centre,,GOV,,,,,,,,,,,,,,N'zérékoré,,Beyla,,Beyla Centre,Beyla,8.6848803,-8.6384897,,,,Geolocated to town level,"https://www.google.it/maps/place/8%C2%B041%2705.6%22N+8%C2%B038%2718.6%22W/@8.6855464,-8.6445032,769m/data=!3m1!1e3!4m2!3m1!1s0x0:0x0?hl=en"
Guinea,,N,08/10/2014,HM0680,Hopital Préfectoral Beyla,Hospital,,,,,,,,,,,,,,,,N'zérékoré,,Beyla,,Beyla Centre,Beyla,8.68851,-8.64892,,,,,http://guinee-hopitaux.blogspot.it/p/annuaire-hospitalier-hp-et-cmc.html
Guinea,,,08/10/2014,GN-STF052,Hopital Préfectoral Beyla,Hospital,,,,,,,,,,,,,,,,N'zérékoré,,Beyla,,Beyla Centre,Beyla,8.690694,-8.648611,,,,The Lat/Long -approx centre of the town,
Guinea,,,18/10/2014,GN-STF108,Centre de Santé Beyla Sobakono,Health Center,Couverture Sanitaire Universelle,GOV,,,,,,,,,,,,,,N'zérékoré,,Beyla,,Beyla Centre,Beyla Sobakono,8.6899,-8.6483,,,,Lat/long at Beyla village,
Guinea,,,01/01/2002,HM0984,Diakoro,4,,,,,,,,,,,,,,,,N'zérékoré,,Beyla,,Beyla Centre,Dabadou,8.4727201,-8.4702101,,,,,
Guinea,,,01/01/2002,HM0679,Dabadou,4,,,,,,,,,,,,,,,,N'zérékoré,,Beyla,,Beyla Centre,Dabadougou,8.5559101,-8.5980196,,,,,
Guinea,Lat / Long wrong,,01/01/2002,HM0678,Poste Tsanti Quartier,3,,,,,,,,,,,,,,,,N'zérékoré,,Beyla,,Beyla Centre,,8.68048,8.68048,,,,,
Guinea,,,01/01/2002,HM0681,Boola,Health Center,,,,,,,,,,,,,,,,N'zérékoré,,Beyla,,Boola,Boola,8.3608999,-8.7110004,,,,,
Guinea,,,01/01/2002,HM0682,Yapangaye,4,,,,,,,,,,,,,,,,N'zérékoré,,Beyla,,Boola,Yapangaye,8.3411303,-8.7716103,,,,,
Guinea,,,01/01/2002,HM0683,Centre Santé Diarraguéréla,3,,,,,,,,,,,,,,,,N'zérékoré,,Beyla,,Diarraguéréla,Diarraguéréla,8.6395302,-8.5227098,,,,,
Guinea,,,01/01/2002,HM0685,Doubadou,4,,,,,,,,,,,,,,,,N'zérékoré,,Beyla,,Diarraguéréla,Doubadou,8.6044903,-8.4783897,,,,,
Guinea,,,01/01/2002,HM0684,Dougbéla,4,,,,,,,,,,,,,,,,N'zérékoré,,Beyla,,Diarraguéréla,Dougbela,8.5213003,-8.2629995,,,,,
Guinea,,,01/01/2002,HM0686,Diassodou Centre,Health Center,,,,,,,,,,,,,,,,N'zérékoré,,Beyla,,Diassoudou,Diassoudo Centre,9.1088896,-8.3374004,,,,,
Guinea,,,01/01/2002,HM0764,Faboridou,4,,,,,,,,,,,,,,,,N'zérékoré,,Beyla,,Fouala,Faboridougou,8.3443003,-8.4580097,,,,,
Guinea,,,01/01/2002,HM0687,Loubakono Fouala,Health Center,,,,,,,,,,,,,,,,N'zérékoré,,Beyla,,Fouala,Foualah Centre,8.9707003,-8.3325796,,,,,
Guinea,,,01/01/2002,HM0765,Fakouroudouba,4,,,,,,,,,,,,,,,,N'zérékoré,,Beyla,,Foumbadou,Fakouroudou,8.3035297,-8.2810097,,,,,
Guinea,,,01/01/2002,HM0762,Foumbadou,Health Center,,,,,,,,,,,,,,,,N'zérékoré,,Beyla,,Foumbadou,Foumbadou Centre,8.1915302,-8.4113197,,,,,
Guinea,,,01/01/2002,HM0766,Morigbèdou,4,,,,,,,,,,,,,,,,N'zérékoré,,Beyla,,Foumbadou,Morigbedou,8.3845196,-8.3021202,,,,,
Guinea,,,01/01/2002,HM0691,Diamodou,4,,,,,,,,,,,,,,,,N'zérékoré,,Beyla,,Gbakedou,Diamodougou,8.6254902,-8.3060904,,,,,
Guinea,,,01/01/2002,HM0690,Point Référencé,4,,,,,,,,,,,,,,,,N'zérékoré,,Beyla,,Gbakedou,Fassinadougou,8.6745005,-8.3389301,,,,,
Guinea,,,01/01/2002,HM0688,Fouaro,4,,,,,,,,,,,,,,,,N'zérékoré,,Beyla,,Gbakedou,Fouaro,8.8247099,-8.4011803,,,,,
Guinea,,,01/01/2002,HM0689,Gbakédou Centre,Health Center,,,,,,,,,,,,,,,,N'zérékoré,,Beyla,,Gbakedou,Gbakedou Centre,8.7423096,-8.4124804,,,,,
Guinea,,,01/01/2002,HM0692,Djiffa Centre,Health Center,,,,,,,,,,,,,,,,N'zérékoré,,Beyla,,Gbessoba,Djifa Centre,8.6204796,-8.0213003,,,,,
Guinea,,,01/01/2002,HM0770,Fandou,4,,,,,,,,,,,,,,,,N'zérékoré,,Beyla,,Gbessoba,Fandougou,8.1282997,-8.2282104,,,,,
Guinea,,,01/01/2002,HM0774,Guéasso,Health Center,,,,,,,,,,,,,,,,N'zérékoré,,Beyla,,Gueasso,Gueasso,8.0278902,-8.2321796,,,,,
Guinea,,,01/01/2002,HM0776,Moussa Chérif,4,,,,,,,,,,,,,,,,N'zérékoré,,Beyla,,Gueasso,Oueno,8.1696796,-7.9966998,,,,,
Guinea,,,01/01/2002,HM0777,Tonon,4,,,,,,,,,,,,,,,,N'zérékoré,,Beyla,,Gueasso,Tonon,8.09027,-8.1505098,,,,,
Guinea,,,01/01/2002,HM0693,Nafaya,Health Center,,,,,,,,,,,,,,,,N'zérékoré,,Beyla,,Karala,Karala Centre,9.3828697,-8.3734102,,,,,
Guinea,,,01/01/2002,HM0694,Poste Santé Koumandougou,Health Center,,,,,,,,,,,,,,,,N'zérékoré,,Beyla,,Koumandou,Koumandougou,9.1652803,-7.9903002,,,,,
Guinea,,,01/01/2002,HM0695,Togobala Centre,4,,,,,,,,,,,,,,,,N'zérékoré,,Beyla,,Koumandou,Togobala,9.2749004,-7.9657001,,,,,
Guinea,,,01/01/2002,HM0696,Moussadou,3,,,,,,,,,,,,,,,,N'zérékoré,,Beyla,,Moussadou,Moussadou Centre,8.7667198,-8.6077299,,,,,
Guinea,,,01/01/2002,HM0697,Nionsanoridou,Health Center,,,,,,,,,,,,,,,,N'zérékoré,,Beyla,,Nionsanoridou,Nionsanoridou C,8.72089,-8.8403902,,,,,
Guinea,,,01/01/2002,HM0775,Moribadou,4,,,,,,,,,,,,,,,,N'zérékoré,,Beyla,,Nionsomoridou,Moribadougou,8.1506996,-8.0328999,,,,,
Guinea,,,01/01/2002,HM0698,Samana,Health Center,,,,,,,,,,,,,,,,N'zérékoré,,Beyla,,Samana,Samana Centre,9.1124897,-8.5535898,,,,,
Guinea,,,01/01/2002,HM0699,Hérémakono Sinko,1,,,,,,,,,,,,,,,,N'zérékoré,,Beyla,,Sinko,Heremakonon,8.8839102,-8.2680101,,,,,
Guinea,,,01/01/2002,HM0700,N'Krumah,3,,,,,,,,,,,,,,,,N'zérékoré,,Beyla,,Sinko,Sabouya,8.8762798,-8.2739296,,,,,
Guinea,,,01/01/2002,HM0701,Sakourala Centre,Health Center,,,,,,,,,,,,,,,,N'zérékoré,,Beyla,,Sokourala,Sokourala Centre,9.2105103,-8.0671997,,,,,
Guinea,,,,GN-STF054,Hopital Préfectoral Gueckedou,Hospital,,,,,,,,,,,,,,,,N'zérékoré,,Gueckedou,,Gueckedou Centre,Gueckedou,8.5616419,-10.1318959,,,,"no actual data for Gueckedou but if you follow it via web sites it will lead to 8.348337, -10.214978 in Liberia ",http://guinee-hopitaux.blogspot.it/p/annuaire-hospitalier-hp-et-cmc.html
Guinea,Functional,,17/09/2014,GuiGui,Guinee Forestiere,,"ETC, Triage",MSF,80,,,,,,,,,,,25.03.2014,-,N'zérékoré,,Gueckedou,,Gueckedou Centre,Guéckédou,8.56152,-10.13236,,,http://www.openstreetmap.org/node/1864868794#map=17/8.56152/-10.13236,WHO deploy infection control specialist,https://www.internationalsos.com/ebola/index.cfm?content_id=395&language_id=ENG http://www.doctorswithoutborders.org/news-stories/field-news/battling-ebola-outbreak-west-africa http://msf.fr/sites/msf.fr/files/images/Rubriques%20du%20site/Actualit%C3%A9s/ebola/140826_carte%20Ebola%20activites%20MSF.jpg; WHO Data
Guinea,Open,Y,06/10/2014,GN-STF070,Centre Medical Communal Gueckedou MSF,Health Center,Ebola Treatment Unit,MSF,,,,,,,,,,,,,,N'zérékoré,,Gueckedou,,Gueckedou Centre,Gueckedougou,"8,552229","-10,120623",,,,Excel file from MSF,MSF
Guinea,Open,Yes,06/10/2014,HM0715,Centre de Santé Bolodou,Health Center,,GOV,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Bélodou,Bélodou,8.8510704,-10.3312998,,,,Confirmed in mail from Margo 08/10/2014,
Guinea,,,01/01/2002,HM0714,Beddou,4,,,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Bolodou,Beddou,8.7880898,-10.3252001,,,,,
Guinea,,,01/01/2002,HM0716,Soumtou,4,,,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Bolondou,Soumdou,8.8689003,-10.1941004,,,,,
Guinea,,,01/01/2002,HM0717,Bassédou,4,,,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Fangamadou,Bassédou,8.4397001,-10.6190004,,,,,
Guinea,Open,Yes,06/10/2014,HM0718,Centre de Santé Fangamadou,Health Center,,GOV,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Fangamadou,Fangamadou,8.4954796,-10.5935001,,,,Confirmed in mail from Margo 08/10/2014,
Guinea,,,01/01/2002,HM0719,Kiesseneye,4,,,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Fangamadou,Kiesseneye,8.5407104,-10.5109997,,,,,
Guinea,,,01/01/2002,HM0720,Kolomba Fara,4,,,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Fangamadou,Kouloumba,8.3671303,-10.6504002,,,,,
Guinea,,,01/01/2002,HM0721,Sowadou,4,,,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Fangamadou,Soadou,8.5811195,-10.5380001,,,,,
Guinea,Open,Yes,06/10/2014,HM0722,Centre de Santé Gueckédou Lélé,CSU,,GOV,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Guéckdou Centre,Guéckdou Lele,8.57129,-10.1506996,,,,Confirmed Margo 08/10/2014,
Guinea,Open,Yes,06/10/2014,HM0723,Centre de Santé Gueckdou Madina,CSU,,GOV,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Guéckdou Centre,Madina,8.5705004,-10.1309996,,,,Confirmed Margo 08/10/2014,
Guinea,Open,Yes,06/10/2014,HM0724,Centre de Santé Mangalla,CSU,,GOV,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Guéckdou Centre,Mangalla,8.5532799,-10.1208,,,,Confirmed Margo 08/10/2014,
Guinea,Open,Yes,08/10/2014,HM0725,Poste de Santé Nongolo,Post under CSU Madina,,GOV,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Guéckdou Centre,Nongolo,8.6030903,-10.1258001,Nongolo Centre,,,Confirmed Margo 08/10/2014,
Guinea,Open,Yes,06/10/2014,HM0726,Centre de Santé Gueckdou Sokoro,CSU,,GOV,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Guéckdou Centre,Sokoro,8.5584698,-10.1393995,,,,Confirmed Margo 08/10/2014,
Guinea,Open,Yes,08/10/2014,GN-STF075,Poste de Santé Badalla,Post under CS Guendembou,,GOV,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Guendembo,Badalla,8.7646,-10.1277,Bandalla,,,Confirmed Margo 08/10/2014,
Guinea,Open,Yes,08/10/2014,HM0729,Poste de Santé Guelo,Post under CS Guendembou,,GOV,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Guendembo,Guelo,8.8010902,-10.0615997,Guelo,,,Confirmed Margo 08/10/2014,
Guinea,Open,Yes,06/10/2014,HM0728,Centre de Santé Guedembou,Health Center,,GOV,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Guendembo,Guendembo,8.7664804,-9.9931002,,,,Confirmed Margo 08/10/2014,
Guinea,Open,Yes,08/10/2014,HM0727,Poste de Santé Boukoussou,Post under CS Guendembou,,GOV,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Guendembo,Guendembo,8.7642803,-9.9219999,Boukoussou,,,Confirmed Margo 08/10/2014,
Guinea,Open,Yes,08/10/2014,HM0975,Poste de Santé Dandou Bendo,Post / CMC Guendmbou,,GOV,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Guendembou,Bandou,8.7294903,-10.3443003,"Bendo (Bondo, Bandou)",,,Confirmed 08/10/2014 Margo,
Guinea,,,01/01/2002,HM0733,Sianfran,4,,,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Kassadou,Oulako,8.9481201,-10.4028997,,,,,
Guinea,,,01/01/2002,HM0734,Yomadou 2,4,,,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Kassadou,Yomadou,8.9484901,-10.4659996,,,,,
Guinea,Open,Yes,06/10/2014,HM0735,Centre de Santé Koundou,Health Center,,GOV,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Koundou,Koundou,8.6411104,-10.4155998,,,,Confirmed Margo 08/10/2014,
Guinea,,,01/01/2002,HM0712,Communautaire,4,,,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Koundou,Léla,8.6505098,-10.3467999,,,,,
Guinea,,,01/01/2002,HM0736,Sanguédou,4,,,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Koundou,Sanguédou,8.7667198,-10.4498997,,,,,
Guinea,Open,Yes,06/10/2014,HM0737,Centre de Santé Nongoa,Health Center,,GOV,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Nongoa,Nongoa,8.50488,-10.3343,,,,Confirmed Margo 08/10/2014,
Guinea,,,01/01/2002,HM0713,Zatioula (Communautaire),4,,,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Nongoa,Nongoua,8.5059204,-10.3298998,,,,,
Guinea,,,01/01/2002,HM0738,Ouladin,4,,,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Nongoa,Ouladin Centre,8.5792799,-10.3297005,,,,,
Guinea,,,01/01/2002,HM0739,Beindou,4,,,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Nongoa,Tomandou,8.4437304,-10.4968996,,,,,
Guinea,,,01/01/2002,HM0743,Ngouahou,4,,,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Ouende Kenema,Bendou,8.3377104,-10.5430002,,,,,
Guinea,,,01/01/2002,HM0740,Denguédou,4,,,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Ouende Kenema,Denguédou,8.4932899,-10.4432001,,,,,
Guinea,Open,Yes,06/10/2014,HM0741,Centre de Santé Ouende Kènèma,Health Center,,GOV,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Ouende Kenema,Kenema Centre,8.4531298,-10.5312004,,,,Confirmed Margo 08/10/2014,
Guinea,,,01/01/2002,HM0742,Koundou Toh,4,,,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Ouende Kenema,Koundou Toh,8.3549204,-10.5890999,,,,,
Guinea,,,01/01/2002,HM0744,Owet Djiba,4,,,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Ouende Kenema,Owe,8.4821196,-10.4078999,,,,,
Guinea,,,01/01/2002,HM0745,Woundédou,4,,,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Ouende Kenema,Woundédou,8.39569,-10.5171003,,,,,
Guinea,Open,Yes,01/01/2002,HM0746,Poste de Santé Bawa,Poste under CS Tékoulo,,,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Tekoulo,Bawa,8.5654898,-10.0355997,,,,,
Guinea,Open,Yes,01/01/2002,HM0749,Owet Lela,Poste under CS Tékoulo,,GOV,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Tekoulo,Kondembadou,8.56989,-9.9614296,Owet Lela,,,Confirmed Margo 08/10/2014,
Guinea,,Yes,01/01/2002,HM0747,Poste de Santé Kondembadou,Poste under CS Tékoulo,,,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Tekoulo,Kondembadou,8.5661001,-9.8745098,,,,Confirmed  Margo 08/10/2014,
Guinea,Open,Yes,08/10/2014,GN-STF076,Poste de Santé Owet Kama,Poste under CS Tékoulo,,GOV,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Tekoulo,Owet Kama,8.49657,-9.98606,Owet Kama,,,Confirmed  Margo 08/10/2014,
Guinea,Open,Yes,01/01/2002,HM0748,Sassama Kama,Poste under CS Tékoulo,,,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Tekoulo,Owet Kama,8.47293,-10.01744,Sassama Kama,,,Confirmed  Margo 08/10/2014,
Guinea,Open,Yes,06/10/2014,HM0750,Centre de Santé Tékoulo,Health Center,,GOV,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Tekoulo,Tekoulo Centre,8.5473003,-9.9511099,,,,Confirmed Margo 08/10/2014,
Guinea,Open,Yes,08/10/2014,HM0730,Poste de Santé Wassaya,Post under CS Guendembou,,GOV,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Tekoulo,Wassaya,8.6547203,-10.1063995,Wassaya,,,Confirmed Margo 08/10/2014,
Guinea,,,01/01/2002,HM0751,Meliandou,4,,,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Tekoulo,Yaradou Kongonani,8.6226797,-10.0649004,,,,,
Guinea,,,01/01/2002,HM0752,Bagbè Daye,4,,,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Temessadou,Bagbe Dayeo,8.8082895,-10.1949997,,,,,
Guinea,Open,Yes,06/10/2014,HM0731,Centre de Santé Kassadou,Health Center,,GOV,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Temessadou,Kassadou,8.9235201,-10.3305998,,,,Confirmed Margo 08/10/2014,
Guinea,,,01/01/2002,HM0754,Kouakörö,4,,,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Temessadou,Kouakoro,8.7183199,-10.2118998,,,,,
Guinea,,,01/01/2002,HM0756,Mongo,4,,,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Temessadou,Mongo,8.6131001,-10.2624998,,,,,
Guinea,,,01/01/2002,HM0732,Oulako,4,,,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Temessadou,Oulako,8.9177198,-10.4059,,,,,
Guinea,Open,Yes,06/10/2014,HM0753,Centre de Santé Tèmessadou,Health Center,,GOV,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Temessadou,Tèmessado Centre,8.6655302,-10.2623997,,,,Confirmed Margo 08/10/2014,
Guinea,,,01/01/2002,HM0755,Yomadou Koundoufama,4,,,,,,,,,,,,,,,,N'zérékoré,,Guéckédou,,Temessadou,Yomodo,8.5949097,-10.1927004,,,,,
Guinea,,,01/01/2002,HM0959,Kolignindo,4,,,,,,,,,,,,,,,,N'zérékoré,,Guekedo,,Nongoa,Kolignindo,8.5999098,-10.3072004,,,,,
Guinea,,,,GN-STF055,CMC Ouénde-Kènèma,Clinic ,,,,,,,,,,,,,,,,N'zérékoré,,Guekedou,,Ouénde-Kènèma,,8.617557 ,-10.149485,,,,The Lat/Long -approx centre of the town,
Guinea,,,01/01/2002,HM0760,Bossou,Health Center,,,,,,,,,,,,,,,,N'zérékoré,,Lola,,Bossou,Bossou Centre,7.6464801,-8.5059795,,,,,
Guinea,,,01/01/2002,HM0761,Gbah,4,,,,,,,,,,,,,,,,N'zérékoré,,Lola,,Bossou,Gba,7.6198702,-8.5385103,,,,,
Guinea,,,01/01/2002,HM0767,Fanhan,4,,,,,,,,,,,,,,,,N'zérékoré,,Lola,,Gama,Fahan,7.8017001,-8.29041,,,,,
Guinea,,,01/01/2002,HM0768,Gama - Bèréma,3,,,,,,,,,,,,,,,,N'zérékoré,,Lola,,Gama,Gama,7.8967299,-8.2410898,,,,,
Guinea,,,01/01/2002,HM0769,Guélémata,4,,,,,,,,,,,,,,,,N'zérékoré,,Lola,,Gama,Guelemata,7.9007001,-8.27771,,,,,
Guinea,,,01/01/2002,HM0996,Pinè,4,,,,,,,,,,,,,,,,N'zérékoré,,Lola,,Gama,Pine,7.9324999,-8.8143902,,,,,
Guinea,,,01/01/2002,HM0773,Dangbèssou,4,,,,,,,,,,,,,,,,N'zérékoré,,Lola,,Gueasso,Dangbassou,7.9990802,-8.3129902,,,,,
Guinea,,,01/01/2002,HM0771,Gonota,4,,,,,,,,,,,,,,,,N'zérékoré,,Lola,,Gueasso,Gondota,8.0283203,-8.1867104,,,,,
Guinea,,,01/01/2002,HM0772,Zèssou,4,,,,,,,,,,,,,,,,N'zérékoré,,Lola,,Gueasso,Zeassou,7.9995098,-8.3414898,,,,,
Guinea,,,01/01/2002,HM0778,Kokota,Health Center,,,,,,,,,,,,,,,,N'zérékoré,,Lola,,Kokota,Kokota Centre,7.91571,-8.4993896,,,,,
Guinea,,,01/01/2002,HM0779,Léapélèta,4,,,,,,,,,,,,,,,,N'zérékoré,,Lola,,Kokota,Leapeleta,7.92767,-8.5571299,,,,,
Guinea,,,01/01/2002,HM0780,Yènèta,4,,,,,,,,,,,,,,,,N'zérékoré,,Lola,,Kokota,Yeneta,7.8985,-8.5684795,,,,,
