"Country name","Admin level 1",Latitude,Longitude,"Sector (English)","Sector (Arabic)","Organisation URL","Organisation name"
Jordan,"Maan Governorate",30.2211,35.7385,Health,,http://www.unicef.org/jordan/,UNICEF
Jordan,"Maan Governorate",30.2211,35.7385,Protection,,,IRD
Jordan,"Maan Governorate",30.2211,35.7385,Protection,,http://www.unfpa-jordan.org,UNFPA
Jordan,"Maan Governorate",30.2211,35.7385,Protection,,http://www.unhcr.jo,UNHCR
Jordan,"Maan Governorate",30.2211,35.7385,"Reproductive Health",,http://www.unfpa-jordan.org,UNFPA
Jordan,"Aqaba Governorate",29.5673,35.2028,"Cash Assistance",,http://www.unhcr.jo,UNHCR
Jordan,"Aqaba Governorate",29.5673,35.2028,Education,,http://www.savethechildren.org,SC
Jordan,"Aqaba Governorate",29.5673,35.2028,Education,,http://www.unicef.org/jordan/,UNICEF
Jordan,"Aqaba Governorate",29.5673,35.2028,"Food Security",,http://www.wfp.org,WFP
Jordan,"Aqaba Governorate",29.5673,35.2028,Health,,http://www.savethechildren.org,SC
Jordan,"Aqaba Governorate",29.5673,35.2028,Health,,http://www.unhcr.jo,UNHCR
Jordan,"Aqaba Governorate",29.5673,35.2028,Protection,,,IRD
Jordan,"Aqaba Governorate",29.5673,35.2028,Protection,,http://www.unhcr.jo,UNHCR
Jordan,"Tafilah Govenorate",30.8291,35.6108,"Child Protection",,,IRD
Jordan,"Tafilah Govenorate",30.8291,35.6108,"Food Security",,http://www.wfp.org,WFP
Jordan,"Tafilah Govenorate",30.8291,35.6108,Protection,,,IRD
Jordan,"Tafilah Govenorate",30.8291,35.6108,Shelter,,http://www.drc.dk,DRC
Iraq,Sulaymaniyah,35.5487,45.4312,"Community Services",,http://www.reach-iraq.org,REACH
Iraq,Sulaymaniyah,35.5487,45.4312,Coordination,,http://www.Qandil.org,Qandil
Iraq,Sulaymaniyah,35.5487,45.4312,Coordination,,http://www.unhcr.org,UNHCR
Iraq,Sulaymaniyah,35.5487,45.4312,Coordination,,http://www.wfp.org,WFP
Iraq,Sulaymaniyah,35.5487,45.4312,Education,,http://www.reach-iraq.org,REACH
Iraq,Sulaymaniyah,35.5487,45.4312,Education,,http://www.unicef.org,UNICEF
Iraq,Sulaymaniyah,35.5487,45.4312,Environment,,http://www.reach-iraq.org,REACH
Iraq,Sulaymaniyah,35.5487,45.4312,Health,,http://www.Qandil.org,Qandil
Iraq,Sulaymaniyah,35.5487,45.4312,Health,,http://www.unicef.org,UNICEF
Iraq,Sulaymaniyah,35.5487,45.4312,Health,,http://www.who.org,WHO
Iraq,Sulaymaniyah,35.5487,45.4312,"Information Management",,http://www.wfp.org,WFP
Iraq,Sulaymaniyah,35.5487,45.4312,Livelihood,,http://www.reach-iraq.org,REACH
Iraq,Sulaymaniyah,35.5487,45.4312,Logistics,,http://www.wfp.org,WFP
Iraq,Sulaymaniyah,35.5487,45.4312,Nutrition,,http://www.wfp.org,WFP
Iraq,Sulaymaniyah,35.5487,45.4312,Protection,,http://www.icrc.org,ICRC
Iraq,Sulaymaniyah,35.5487,45.4312,Protection,,http://www.unhcr.org,UNHCR
Iraq,Sulaymaniyah,35.5487,45.4312,Registration,,http://www.unhcr.org,UNHCR
Iraq,Sulaymaniyah,35.5487,45.4312,"Reproductive Health",,http://www.who.org,WHO
Iraq,Sulaymaniyah,35.5487,45.4312,"Water & Sanitation",,http://www.unicef.org,UNICEF
Egypt,Egypt,31.2357,31.2357,"Child Protection",,,PSTIC
Egypt,Egypt,31.2357,31.2357,"Child Protection",,http://www.unhcr.org/pages/49e486356.html,UNHCR
Egypt,Egypt,31.2357,31.2357,"Child Protection",,http://www.unicef.org/egypt/,UNICEF
Egypt,Egypt,31.2357,31.2357,"Community Services",,,PSTIC
Egypt,Egypt,31.2357,31.2357,"Community Services",,http://tadamoncouncil.org/default.aspx,Tadamon
Egypt,Egypt,31.2357,31.2357,"Community Services",,http://www.tdhegypt.org,"TdH - Lausanne"
Egypt,Egypt,31.2357,31.2357,Coordination,,http://www.unhcr.org/pages/49e486356.html,UNHCR
Egypt,Egypt,31.2357,31.2357,Education,,http://www.crs.org,CRS
Egypt,Egypt,31.2357,31.2357,"Food Security",,http://www.wfp.org,WFP
Egypt,Egypt,31.2357,31.2357,"Gender-Based Violence",,http://www.unhcr.org/pages/49e486356.html,UNHCR
Egypt,Egypt,31.2357,31.2357,Health,,http://www.caritas.org/,CARITAS
Egypt,Egypt,31.2357,31.2357,HIV/AIDS,,http://www.refuge-egypt.org/,"Refuge Egypt"
Egypt,Egypt,31.2357,31.2357,"Information Management",,http://www.unhcr.org/pages/49e486356.html,UNHCR
Egypt,Egypt,31.2357,31.2357,Livelihood,,http://www.caritas.org/,CARITAS
Egypt,Egypt,31.2357,31.2357,Livelihood,,http://www.crs.org,CRS
Egypt,Egypt,31.2357,31.2357,"Mental Health and Psychosocial Support",,,PSTIC
Egypt,Egypt,31.2357,31.2357,Protection,,http://www.tdhegypt.org,"TdH - Lausanne"
Egypt,Egypt,31.2357,31.2357,Protection,,http://www.unhcr.org/pages/49e486356.html,UNHCR
Egypt,Egypt,31.2357,31.2357,Registration,,http://www.unhcr.org/pages/49e486356.html,UNHCR
Egypt,Egypt,31.2357,31.2357,"Reproductive Health",,http://www.refuge-egypt.org/,"Refuge Egypt"
Turkey,Turkey,37.8749,36.3615,"Core Relief Items (CRIs)",,http://www.iom.int,IOM
Turkey,Turkey,37.8749,36.3615,"Core Relief Items (CRIs)",,http://www.unhcr.org.tr,UNHCR
Turkey,Turkey,37.8749,36.3615,Health,,http://www.euro.who.int/en/countries/turkey,WHO
Turkey,Turkey,37.8749,36.3615,Shelter,,http://www.unhcr.org.tr,UNHCR
Jordan,"Amman Governorate",31.9335,35.9253,"Cash Assistance",,,CARE
Jordan,"Amman Governorate",31.9335,35.9253,"Cash Assistance",,http://www.drc.dk,DRC
Jordan,"Amman Governorate",31.9335,35.9253,"Cash Assistance",,,PU-AMI
Jordan,"Amman Governorate",31.9335,35.9253,"Cash Assistance",,http://www.unhcr.jo,UNHCR
Jordan,"Amman Governorate",31.9335,35.9253,"Child Protection",,http://www.kinghusseinfoundation.org,IFH/NHF
Jordan,"Amman Governorate",31.9335,35.9253,"Child Protection",,http://www.nooralhusseinfoundation.org,NHF
Jordan,"Amman Governorate",31.9335,35.9253,"Child Protection",,http://www.unhcr.jo,UNHCR
Jordan,"Amman Governorate",31.9335,35.9253,"Child Protection",,http://www.unicef.org/jordan/,UNICEF
Jordan,"Amman Governorate",31.9335,35.9253,"Community Services",,http://www.nooralhusseinfoundation.org,NHF
Jordan,"Amman Governorate",31.9335,35.9253,"Core Relief Items (CRIs)",,,CARE
Jordan,"Amman Governorate",31.9335,35.9253,"Core Relief Items (CRIs)",,http://www.drc.dk,DRC
Jordan,"Amman Governorate",31.9335,35.9253,"Core Relief Items (CRIs)",,http://www.icmc.net/,ICMC
Jordan,"Amman Governorate",31.9335,35.9253,"Core Relief Items (CRIs)",,http://www.iocc.org,IOCC
Jordan,"Amman Governorate",31.9335,35.9253,"Core Relief Items (CRIs)",,http://www.jordanhealthaid.org/,JHAS
Jordan,"Amman Governorate",31.9335,35.9253,"Core Relief Items (CRIs)",,http://www.mercy.se/,OPM
Jordan,"Amman Governorate",31.9335,35.9253,"Core Relief Items (CRIs)",,http://www.shelterbox.org,ShelterBox
Jordan,"Amman Governorate",31.9335,35.9253,Education,,http://www.caritasjordan.org.jo,CARITAS
Jordan,"Amman Governorate",31.9335,35.9253,Education,,http://www.kinghusseinfoundation.org,IFH/NHF
Jordan,"Amman Governorate",31.9335,35.9253,Education,,,IRD
Jordan,"Amman Governorate",31.9335,35.9253,Education,,http://www.mercycorps.org,MercyCorps
Jordan,"Amman Governorate",31.9335,35.9253,Education,,http://www.questscope.org,Questscope
Jordan,"Amman Governorate",31.9335,35.9253,Education,,http://www.savethechildren.org,SC
Jordan,"Amman Governorate",31.9335,35.9253,Education,,,UNESCO
Jordan,"Amman Governorate",31.9335,35.9253,Education,,http://www.unhcr.jo,UNHCR
Jordan,"Amman Governorate",31.9335,35.9253,Education,,http://www.unicef.org/jordan/,UNICEF
Jordan,"Amman Governorate",31.9335,35.9253,"Food Security",,http://www.MEDAIR.org,Medair
Jordan,"Amman Governorate",31.9335,35.9253,"Food Security",,http://www.wfp.org,WFP
Jordan,"Amman Governorate",31.9335,35.9253,"Gender-Based Violence",,http://www.kinghusseinfoundation.org,IFH/NHF
Jordan,"Amman Governorate",31.9335,35.9253,"Gender-Based Violence",,http://internationalmedicalcorps.org,IMC
Jordan,"Amman Governorate",31.9335,35.9253,"Gender-Based Violence",,,IRD
Jordan,"Amman Governorate",31.9335,35.9253,"Gender-Based Violence",,http://www.jordanriver.jo/,JRF
Jordan,"Amman Governorate",31.9335,35.9253,"Gender-Based Violence",,http://www.nooralhusseinfoundation.org,NHF
Jordan,"Amman Governorate",31.9335,35.9253,"Gender-Based Violence",,http://www.unfpa-jordan.org,UNFPA
Jordan,"Amman Governorate",31.9335,35.9253,"Gender-Based Violence",,http://www.unhcr.jo,UNHCR
Jordan,"Amman Governorate",31.9335,35.9253,Health,,http://www.handicap-international.org,HI
Jordan,"Amman Governorate",31.9335,35.9253,Health,,http://www.kinghusseinfoundation.org,IFH/NHF
Jordan,"Amman Governorate",31.9335,35.9253,Health,,http://internationalmedicalcorps.org,IMC
Jordan,"Amman Governorate",31.9335,35.9253,Health,,,IRD
Jordan,"Amman Governorate",31.9335,35.9253,Health,,http://www.islamic-relief.com,IRW
Jordan,"Amman Governorate",31.9335,35.9253,Health,,http://www.nooralhusseinfoundation.org,NHF
Jordan,"Amman Governorate",31.9335,35.9253,Health,,http://www.savethechildren.org,SC
Jordan,"Amman Governorate",31.9335,35.9253,Health,,http://www.unhcr.jo,UNHCR
Jordan,"Amman Governorate",31.9335,35.9253,Health,,http://www.unicef.org/jordan/,UNICEF
Jordan,"Amman Governorate",31.9335,35.9253,"Mental Health and Psychosocial Support",,http://www.cvt.org/,CVT
Jordan,"Amman Governorate",31.9335,35.9253,"Mental Health and Psychosocial Support",,,JRS
Jordan,"Amman Governorate",31.9335,35.9253,"Mental Health and Psychosocial Support",,http://www.nooralhusseinfoundation.org,NHF
Jordan,"Amman Governorate",31.9335,35.9253,Protection,,,ARDD-LA
Jordan,"Amman Governorate",31.9335,35.9253,Protection,,,CARE
Jordan,"Amman Governorate",31.9335,35.9253,Protection,,http://www.drc.dk,DRC
Jordan,"Amman Governorate",31.9335,35.9253,Protection,,http://www.kinghusseinfoundation.org,IFH/NHF
Jordan,"Amman Governorate",31.9335,35.9253,Protection,,,IRD
Jordan,"Amman Governorate",31.9335,35.9253,Protection,,http://www.jordanhealthaid.org/,JHAS
Jordan,"Amman Governorate",31.9335,35.9253,Protection,,http://www.jordanriver.jo/,JRF
Jordan,"Amman Governorate",31.9335,35.9253,Protection,,http://www.unfpa-jordan.org,UNFPA
Jordan,"Amman Governorate",31.9335,35.9253,Protection,,http://www.unhcr.jo,UNHCR
Jordan,"Amman Governorate",31.9335,35.9253,Protection,,http://www.unicef.org/jordan/,UNICEF
Jordan,"Amman Governorate",31.9335,35.9253,"Reproductive Health",,http://www.kinghusseinfoundation.org,IFH/NHF
Jordan,"Amman Governorate",31.9335,35.9253,"Reproductive Health",,http://www.unfpa-jordan.org,UNFPA
Jordan,"Amman Governorate",31.9335,35.9253,Shelter,,http://www.adra.org,ADRA
Jordan,"Amman Governorate",31.9335,35.9253,Shelter,,http://www.islamic-relief.com,IRW
Jordan,"Amman Governorate",31.9335,35.9253,Shelter,,,PU-AMI
Jordan,"Amman Governorate",31.9335,35.9253,Shelter,,http://www.shelterbox.org,ShelterBox
Jordan,"Amman Governorate",31.9335,35.9253,"Water & Sanitation",,,JEN
Jordan,"Amman Governorate",31.9335,35.9253,"Water & Sanitation",,http://www.unicef.org/jordan/,UNICEF
Jordan,"Irbid Governorate",32.5607,35.8333,"Cash Assistance",,http://www.acted.org/,ACTED
Jordan,"Irbid Governorate",32.5607,35.8333,"Cash Assistance",,,CARE
Jordan,"Irbid Governorate",32.5607,35.8333,"Cash Assistance",,http://www.rescue.org/,IRC
Jordan,"Irbid Governorate",32.5607,35.8333,"Cash Assistance",,http://www.mercycorps.org,MercyCorps
Jordan,"Irbid Governorate",32.5607,35.8333,"Cash Assistance",,http://www.MEDAIR.org,Medair
Jordan,"Irbid Governorate",32.5607,35.8333,"Child Protection",,http://www.kinghusseinfoundation.org,IFH/NHF
Jordan,"Irbid Governorate",32.5607,35.8333,"Child Protection",,http://internationalmedicalcorps.org,IMC
Jordan,"Irbid Governorate",32.5607,35.8333,"Child Protection",,http://www.nooralhusseinfoundation.org,NHF
Jordan,"Irbid Governorate",32.5607,35.8333,"Child Protection",,http://www.tdh.ch,"TdH - Lausanne"
Jordan,"Irbid Governorate",32.5607,35.8333,"Child Protection",,http://www.unicef.org/jordan/,UNICEF
Jordan,"Irbid Governorate",32.5607,35.8333,"Community Services",,http://www.nooralhusseinfoundation.org,NHF
Jordan,"Irbid Governorate",32.5607,35.8333,"Core Relief Items (CRIs)",,http://www.acted.org/,ACTED
Jordan,"Irbid Governorate",32.5607,35.8333,"Core Relief Items (CRIs)",,http://www.iocc.org,IOCC
Jordan,"Irbid Governorate",32.5607,35.8333,"Core Relief Items (CRIs)",,,IRD
Jordan,"Irbid Governorate",32.5607,35.8333,"Core Relief Items (CRIs)",,http://www.islamic-relief.com,IRW
Jordan,"Irbid Governorate",32.5607,35.8333,"Core Relief Items (CRIs)",,http://www.jordanhealthaid.org/,JHAS
Jordan,"Irbid Governorate",32.5607,35.8333,"Core Relief Items (CRIs)",,http://www.mercycorps.org,MercyCorps
Jordan,"Irbid Governorate",32.5607,35.8333,"Core Relief Items (CRIs)",,http://www.MEDAIR.org,Medair
Jordan,"Irbid Governorate",32.5607,35.8333,Education,,http://www.kinghusseinfoundation.org,IFH/NHF
Jordan,"Irbid Governorate",32.5607,35.8333,Education,,,IRD
Jordan,"Irbid Governorate",32.5607,35.8333,Education,,http://www.mercycorps.org,MercyCorps
Jordan,"Irbid Governorate",32.5607,35.8333,Education,,http://www.nooralhusseinfoundation.org,NHF
Jordan,"Irbid Governorate",32.5607,35.8333,Education,,http://www.savethechildren.org,SC
Jordan,"Irbid Governorate",32.5607,35.8333,Education,,,UNESCO
Jordan,"Irbid Governorate",32.5607,35.8333,"Food Security",,http://www.islamic-relief.com,IRW
Jordan,"Irbid Governorate",32.5607,35.8333,"Food Security",,http://www.MEDAIR.org,Medair
Jordan,"Irbid Governorate",32.5607,35.8333,"Food Security",,http://www.wfp.org,WFP
Jordan,"Irbid Governorate",32.5607,35.8333,"Gender-Based Violence",,http://www.kinghusseinfoundation.org,IFH/NHF
Jordan,"Irbid Governorate",32.5607,35.8333,"Gender-Based Violence",,http://internationalmedicalcorps.org,IMC
Jordan,"Irbid Governorate",32.5607,35.8333,"Gender-Based Violence",,http://www.rescue.org/,IRC
Jordan,"Irbid Governorate",32.5607,35.8333,"Gender-Based Violence",,,IRD
Jordan,"Irbid Governorate",32.5607,35.8333,"Gender-Based Violence",,http://www.nooralhusseinfoundation.org,NHF
Jordan,"Irbid Governorate",32.5607,35.8333,"Gender-Based Violence",,http://www.unfpa-jordan.org,UNFPA
Jordan,"Irbid Governorate",32.5607,35.8333,"Gender-Based Violence",,http://www.unicef.org/jordan/,UNICEF
Jordan,"Irbid Governorate",32.5607,35.8333,Health,,http://www.kinghusseinfoundation.org,IFH/NHF
Jordan,"Irbid Governorate",32.5607,35.8333,Health,,http://www.rescue.org/,IRC
Jordan,"Irbid Governorate",32.5607,35.8333,Health,,,IRD
Jordan,"Irbid Governorate",32.5607,35.8333,Health,,http://www.jordanhealthaid.org/,JHAS
Jordan,"Irbid Governorate",32.5607,35.8333,Health,,http://www.medecinsdumonde.org/,MdM
Jordan,"Irbid Governorate",32.5607,35.8333,Health,,http://www.nooralhusseinfoundation.org,NHF
Jordan,"Irbid Governorate",32.5607,35.8333,Livelihood,,http://www.adra.org,ADRA
Jordan,"Irbid Governorate",32.5607,35.8333,Livelihood,,http://www.nooralhusseinfoundation.org,NHF
Jordan,"Irbid Governorate",32.5607,35.8333,"Mental Health and Psychosocial Support",,http://internationalmedicalcorps.org,IMC
Jordan,"Irbid Governorate",32.5607,35.8333,"Mental Health and Psychosocial Support",,http://www.nooralhusseinfoundation.org,NHF
Jordan,"Irbid Governorate",32.5607,35.8333,Protection,,,CARE
Jordan,"Irbid Governorate",32.5607,35.8333,Protection,,http://www.kinghusseinfoundation.org,IFH/NHF
Jordan,"Irbid Governorate",32.5607,35.8333,Protection,,http://www.rescue.org/,IRC
Jordan,"Irbid Governorate",32.5607,35.8333,Protection,,,IRD
Jordan,"Irbid Governorate",32.5607,35.8333,Protection,,http://www.mercycorps.org,MercyCorps
Jordan,"Irbid Governorate",32.5607,35.8333,Protection,,http://www.nrc.no/,NRC
Jordan,"Irbid Governorate",32.5607,35.8333,Protection,,http://www.tdh.ch,"TdH - Lausanne"
Jordan,"Irbid Governorate",32.5607,35.8333,Protection,,http://www.unfpa-jordan.org,UNFPA
Jordan,"Irbid Governorate",32.5607,35.8333,Protection,,http://www.unicef.org/jordan/,UNICEF
Jordan,"Irbid Governorate",32.5607,35.8333,"Reproductive Health",,http://www.kinghusseinfoundation.org,IFH/NHF
Jordan,"Irbid Governorate",32.5607,35.8333,"Reproductive Health",,http://www.unfpa-jordan.org,UNFPA
Jordan,"Irbid Governorate",32.5607,35.8333,Shelter,,http://www.adra.org,ADRA
Jordan,"Irbid Governorate",32.5607,35.8333,Shelter,,http://www.intersos.org,INTERSOS
Jordan,"Irbid Governorate",32.5607,35.8333,Shelter,,http://www.jordanhealthaid.org/,JHAS
Jordan,"Irbid Governorate",32.5607,35.8333,Shelter,,http://www.mercycorps.org,MercyCorps
Jordan,"Irbid Governorate",32.5607,35.8333,Shelter,,http://www.MEDAIR.org,Medair
Jordan,"Irbid Governorate",32.5607,35.8333,Shelter,,http://www.nrc.no/,NRC
Jordan,"Irbid Governorate",32.5607,35.8333,"Water & Sanitation",,,ACF
Jordan,"Irbid Governorate",32.5607,35.8333,"Water & Sanitation",,http://www.acted.org/,ACTED
Jordan,"Irbid Governorate",32.5607,35.8333,"Water & Sanitation",,,IRD
Jordan,"Irbid Governorate",32.5607,35.8333,"Water & Sanitation",,,JEN
Jordan,"Irbid Governorate",32.5607,35.8333,"Water & Sanitation",,http://www.ri.org/index.php,RI
Jordan,"Irbid Governorate",32.5607,35.8333,"Water & Sanitation",,http://www.unicef.org/jordan/,UNICEF
Iraq,Duhok,36.8752,43.0028,"Camp Management",,http://www.rescue.org,IRC
Iraq,Duhok,36.8752,43.0028,"Camp Management",,,"KRG- DMC"
Iraq,Duhok,36.8752,43.0028,"Child Protection",,http://www.freunde-waldorf.de/en/,"Friends of Waldorf Education"
Iraq,Duhok,36.8752,43.0028,"Child Protection",,http://www.actioncontrelafaim.org/en/,ACF
Iraq,Duhok,36.8752,43.0028,"Child Protection",,http://www.acted.org,ACTED
Iraq,Duhok,36.8752,43.0028,"Child Protection",,,DOLSA
Iraq,Duhok,36.8752,43.0028,"Child Protection",,http://www.harikar.org,Harikar
Iraq,Duhok,36.8752,43.0028,"Child Protection",,http://www.rescue.org,IRC
Iraq,Duhok,36.8752,43.0028,"Child Protection",,,"KRG- DMC"
Iraq,Duhok,36.8752,43.0028,"Child Protection",,http://www.msf.org,"MSF- CH"
Iraq,Duhok,36.8752,43.0028,"Child Protection",,http://www.savethechildren.net/,"SAVE International"
Iraq,Duhok,36.8752,43.0028,"Child Protection",,http://www.unicef.org,UNICEF
Iraq,Duhok,36.8752,43.0028,"Child Protection",,http://www.unponteper.it,UPP
Iraq,Duhok,36.8752,43.0028,"Community Services",,http://www.actioncontrelafaim.org/en/,ACF
Iraq,Duhok,36.8752,43.0028,"Community Services",,http://www.acted.org,ACTED
Iraq,Duhok,36.8752,43.0028,"Community Services",,,DRC
Iraq,Duhok,36.8752,43.0028,"Community Services",,,DVAW
Iraq,Duhok,36.8752,43.0028,"Community Services",,http://www.harikar.org,Harikar
Iraq,Duhok,36.8752,43.0028,"Community Services",,http://www.rescue.org,IRC
Iraq,Duhok,36.8752,43.0028,"Community Services",,,"Kirkuk Center"
Iraq,Duhok,36.8752,43.0028,"Community Services",,,"KRG- DMC"
Iraq,Duhok,36.8752,43.0028,"Community Services",,http://www.msf.ch/,MSF-CH
Iraq,Duhok,36.8752,43.0028,"Community Services",,http://www.nrc.no,NRC
Iraq,Duhok,36.8752,43.0028,"Community Services",,http://www.savethechildren.net/,"SAVE International"
Iraq,Duhok,36.8752,43.0028,"Community Services",,http://www.unfpa.org,UNFPA
Iraq,Duhok,36.8752,43.0028,"Community Services",,http://www.unponteper.it,UPP
Iraq,Duhok,36.8752,43.0028,Coordination,,,"KRG- DMC"
Iraq,Duhok,36.8752,43.0028,"Core Relief Items (CRIs)",,,ACF
Iraq,Duhok,36.8752,43.0028,"Core Relief Items (CRIs)",,,"Barzani Foundation"
Iraq,Duhok,36.8752,43.0028,"Core Relief Items (CRIs)",,http://www.iomiraq.net/,IOM
Iraq,Duhok,36.8752,43.0028,"Core Relief Items (CRIs)",,http://www.rescue.org,IRC
Iraq,Duhok,36.8752,43.0028,"Core Relief Items (CRIs)",,http://www.islamic-relief.com,IRW
Iraq,Duhok,36.8752,43.0028,"Core Relief Items (CRIs)",,,"KRG- DMC"
Iraq,Duhok,36.8752,43.0028,"Core Relief Items (CRIs)",,,PWJ
Iraq,Duhok,36.8752,43.0028,"Core Relief Items (CRIs)",,http://www.Qandil.org,Qandil
Iraq,Duhok,36.8752,43.0028,"Core Relief Items (CRIs)",,http://www.savethechildren.net/,"SAVE International"
Iraq,Duhok,36.8752,43.0028,Education,,http://www.harikar.org,Harikar
Iraq,Duhok,36.8752,43.0028,Education,,http://www.iomiraq.net/,IOM
Iraq,Duhok,36.8752,43.0028,Education,,http://www.rescue.org,IRC
Iraq,Duhok,36.8752,43.0028,Education,,,"KRG- DMC/ DoE"
Iraq,Duhok,36.8752,43.0028,Education,,,PWJ
Iraq,Duhok,36.8752,43.0028,Education,,http://www.unesco.org/iraq-office,UNESCO
Iraq,Duhok,36.8752,43.0028,Education,,http://www.unicef.org,UNICEF
Iraq,Duhok,36.8752,43.0028,Education,,http://www.wfp.org,WFP
Iraq,Duhok,36.8752,43.0028,"Food Security",,,"Barzani Foundation"
Iraq,Duhok,36.8752,43.0028,"Food Security",,http://www.harikar.org,Harikar
Iraq,Duhok,36.8752,43.0028,"Food Security",,http://www.islamic-relief.com,IRW
Iraq,Duhok,36.8752,43.0028,"Food Security",,,"KRG- DMC"
Iraq,Duhok,36.8752,43.0028,"Food Security",,,PWJ
Iraq,Duhok,36.8752,43.0028,"Food Security",,http://www.wfp.org,WFP
Iraq,Duhok,36.8752,43.0028,"Gender-Based Violence",,,DVAW
Iraq,Duhok,36.8752,43.0028,"Gender-Based Violence",,http://www.harikar.org,Harikar
Iraq,Duhok,36.8752,43.0028,"Gender-Based Violence",,,IMC
Iraq,Duhok,36.8752,43.0028,"Gender-Based Violence",,http://www.rescue.org,IRC
Iraq,Duhok,36.8752,43.0028,"Gender-Based Violence",,,"Kirkuk Center"
Iraq,Duhok,36.8752,43.0028,"Gender-Based Violence",,,"KRG- DMC"
Iraq,Duhok,36.8752,43.0028,"Gender-Based Violence",,http://www.msf.org,"MSF- CH"
Iraq,Duhok,36.8752,43.0028,"Gender-Based Violence",,http://www.unfpa.org,UNFPA
Iraq,Duhok,36.8752,43.0028,"Gender-Based Violence",,http://www.unponteper.it,UPP
Iraq,Duhok,36.8752,43.0028,Health,,http://www.harikar.org,Harikar
Iraq,Duhok,36.8752,43.0028,Health,,http://internationalmedicalcorps.org,IMC
Iraq,Duhok,36.8752,43.0028,Health,,http://www.islamic-relief.com,IRW
Iraq,Duhok,36.8752,43.0028,Health,,,"Kirkuk Center"
Iraq,Duhok,36.8752,43.0028,Health,,,"KRG- DMC/ DoH"
Iraq,Duhok,36.8752,43.0028,Health,,http://www.msf.org,"MSF- CH"
Iraq,Duhok,36.8752,43.0028,Health,,http://www.nrc.no,NRC
Iraq,Duhok,36.8752,43.0028,Health,,,"PU- AMI"
Iraq,Duhok,36.8752,43.0028,Health,,,PWJ
Iraq,Duhok,36.8752,43.0028,Health,,http://www.unfpa.org,UNFPA
Iraq,Duhok,36.8752,43.0028,Health,,http://www.unicef.org,UNICEF
Iraq,Duhok,36.8752,43.0028,Health,,http://www.unponteper.it,UPP
Iraq,Duhok,36.8752,43.0028,Health,,http://www.who.org,WHO
Iraq,Duhok,36.8752,43.0028,"Information Management",,,"KRG- DMC"
Iraq,Duhok,36.8752,43.0028,"Information Management",,http://resource.reach-initiative.org,REACH-Initiative
Iraq,Duhok,36.8752,43.0028,"Information Management",,http://www.unponteper.it,UPP
Iraq,Duhok,36.8752,43.0028,Livelihood,,,DRC
Iraq,Duhok,36.8752,43.0028,Livelihood,,http://www.harikar.org,Harikar
Iraq,Duhok,36.8752,43.0028,Livelihood,,http://www.iomiraq.net/,IOM
Iraq,Duhok,36.8752,43.0028,Livelihood,,http://www.rescue.org,IRC
Iraq,Duhok,36.8752,43.0028,Livelihood,,,"KRG- DMC"
Iraq,Duhok,36.8752,43.0028,Livelihood,,,PWJ
Iraq,Duhok,36.8752,43.0028,Livelihood,,http://www.reach-iraq.org,REACH
Iraq,Duhok,36.8752,43.0028,Livelihood,,,UNDP
Iraq,Duhok,36.8752,43.0028,Livelihood,,http://www.unesco.org/iraq-office,UNESCO
Iraq,Duhok,36.8752,43.0028,Nutrition,,,"KRG- DMC"
Iraq,Duhok,36.8752,43.0028,Nutrition,,,"KRG- DMC/ DoH"
Iraq,Duhok,36.8752,43.0028,Nutrition,,http://www.msf.org,"MSF- CH"
Iraq,Duhok,36.8752,43.0028,Nutrition,,http://www.unicef.org,UNICEF
Iraq,Duhok,36.8752,43.0028,Nutrition,,http://www.wfp.org,WFP
Iraq,Duhok,36.8752,43.0028,Protection,,,DRC
Iraq,Duhok,36.8752,43.0028,Protection,,,DVAW
Iraq,Duhok,36.8752,43.0028,Protection,,http://www.harikar.org,Harikar
Iraq,Duhok,36.8752,43.0028,Protection,,http://www.rescue.org,IRC
Iraq,Duhok,36.8752,43.0028,Protection,,,IRD
Iraq,Duhok,36.8752,43.0028,Protection,,http://www.islamic-relief.com,IRW
Iraq,Duhok,36.8752,43.0028,Protection,,,"Kirkuk Center"
Iraq,Duhok,36.8752,43.0028,Protection,,,"KRG- DMC"
Iraq,Duhok,36.8752,43.0028,Protection,,,MAG
Iraq,Duhok,36.8752,43.0028,Protection,,http://resource.reach-initiative.org,REACH-Initiative
Iraq,Duhok,36.8752,43.0028,Protection,,http://www.savethechildren.net/,"SAVE International"
Iraq,Duhok,36.8752,43.0028,Protection,,http://www.unfpa.org,UNFPA
Iraq,Duhok,36.8752,43.0028,Protection,,http://www.unicef.org,UNICEF
Iraq,Duhok,36.8752,43.0028,Protection,,http://www.unponteper.it,UPP
Iraq,Duhok,36.8752,43.0028,Registration,,http://www.harikar.org,Harikar
Iraq,Duhok,36.8752,43.0028,Registration,,http://www.islamic-relief.com,IRW
Iraq,Duhok,36.8752,43.0028,Shelter,,http://www.iomiraq.net/,IOM
Iraq,Duhok,36.8752,43.0028,Shelter,,,"KRG- DMC"
Iraq,Duhok,36.8752,43.0028,Shelter,,,KURDS
Iraq,Duhok,36.8752,43.0028,Shelter,,http://www.nrc.no,NRC
Iraq,Duhok,36.8752,43.0028,Shelter,,,PWJ
Iraq,Duhok,36.8752,43.0028,"Water & Sanitation",,,ACF
Iraq,Duhok,36.8752,43.0028,"Water & Sanitation",,http://www.croix-rouge.fr/,FRC
